Forest,Agriculture,Urban,Grassland,Other,Area_Total,forest_sp,agriculture_sp,generalist_sp,Sp_Total
168180000,182210000,8520000,0,2141090000,2500000000,23,30,63,116
881070000,236120000,10590000,0,1372220000,2500000000,40,33,71,144
784490000,196080000,3140000,0,1516290000,2500000000,37,26,69,132
731730000,375600000,90160000,0,1302510000,2500000000,40,29,73,142
47840000,221750000,17720000,5790000,1931130000,2224230000,25,25,70,120
55250000,212250000,26660000,6760000,2162790000,2463710000,28,31,72,131
1129600000,408510000,70330000,23050000,868510000,2500000000,41,38,86,165
496090000,269210000,92330000,42220000,1586980000,2486830000,40,35,84,159
1362860000,600150000,125060000,0,411930000,2500000000,39,38,89,166
911910000,197120000,21940000,13230000,1355800000,2500000000,36,30,78,144
1881600000,148060000,8850000,2000000,459490000,2500000000,33,26,72,131
1774540000,329790000,18640000,3890000,373140000,2500000000,39,23,68,130
1380440000,704200000,75060000,1020000,339280000,2500000000,41,27,74,142
1553380000,572680000,57420000,0,316520000,2500000000,39,36,81,156
1489450000,115140000,20680000,1350000,873380000,2500000000,36,30,79,145
1362850000,404240000,31260000,0,701650000,2500000000,42,30,85,157
985140000,39260000,1030000,0,1474570000,2500000000,37,27,65,129
1493380000,29810000,7670000,0,969140000,2500000000,37,23,68,128
547770000,93740000,1070000,0,1857420000,2500000000,32,28,66,126
956190000,115510000,7310000,0,1420990000,2500000000,34,25,66,125
579040000,488130000,19080000,0,1413750000,2500000000,39,35,78,152
587990000,146840000,5650000,420000,1759100000,2500000000,38,28,66,132
53310000,14980000,0,0,2377420000,2445710000,12,19,45,76
443900000,49290000,0,0,2006810000,2500000000,28,24,63,115
722750000,184070000,10140000,0,1583040000,2500000000,33,26,75,134
1052420000,233750000,10680000,0,1203150000,2500000000,38,24,62,124
242230000,53230000,0,0,2204540000,2500000000,25,23,65,113
338740000,430840000,34990000,114850000,1579310000,2498730000,21,16,50,87
558710000,338280000,25200000,53330000,1358280000,2333800000,17,12,44,73
264100000,252860000,12800000,32800000,1673200000,2235760000,25,18,64,107
1064400000,429150000,26720000,225000000,754730000,2500000000,24,20,61,105
794990000,809590000,42540000,17510000,835370000,2500000000,21,15,58,94
833900000,1211450000,55220000,50870000,348560000,2500000000,29,22,60,111
1350550000,836960000,78890000,65400000,168200000,2500000000,29,16,66,111
191690000,1072380000,43070000,25520000,1167340000,2500000000,26,16,53,95
451330000,1775850000,99800000,33700000,139320000,2500000000,24,21,71,116
68380000,733310000,371070000,9480000,1276850000,2459090000,18,21,72,111
666930000,1424240000,115030000,15230000,278570000,2500000000,23,16,71,110
704870000,1613740000,49900000,20830000,110660000,2500000000,23,19,71,113
480060000,1582430000,111700000,35010000,290800000,2500000000,24,20,74,118
1221240000,879470000,34400000,152900000,211990000,2500000000,26,18,66,110
18720000,346510000,20830000,0,1914720000,2300780000,15,33,75,123
36890000,1217400000,81260000,0,1164450000,2500000000,16,32,83,131
344090000,1809060000,256460000,36310000,54080000,2500000000,45,26,87,158
6000000,1147850000,222120000,1460000,1122570000,2500000000,11,27,70,108
73940000,767340000,74190000,15000000,1484120000,2414590000,20,19,65,104
326580000,748190000,48010000,34060000,1343160000,2500000000,18,20,60,98
1122880000,994850000,54180000,104060000,224030000,2500000000,30,23,84,137
573730000,1505110000,183460000,60440000,177260000,2500000000,30,23,73,126
613740000,699040000,55610000,704440000,427170000,2500000000,34,22,68,124
990120000,980020000,78320000,214130000,237410000,2500000000,34,25,78,137
899910000,1175470000,63950000,206890000,153780000,2500000000,24,23,69,116
1185460000,792410000,51420000,264270000,206440000,2500000000,31,23,80,134
318660000,1831790000,75440000,99460000,174650000,2500000000,21,16,68,105
1126370000,693520000,35980000,366780000,277350000,2500000000,32,20,72,124
45470000,733090000,98310000,1970000,1402900000,2281740000,19,18,65,102
642320000,1508500000,62780000,90040000,196360000,2500000000,25,26,77,128
32410000,2080950000,226990000,9940000,149710000,2500000000,20,33,86,139
269080000,1125000000,177500000,10530000,917890000,2500000000,38,31,94,163
163320000,294860000,35750000,5160000,1665400000,2164490000,23,25,74,122
1384340000,61130000,39740000,554310000,460480000,2500000000,38,14,60,112
1326560000,528250000,71180000,171290000,402720000,2500000000,44,22,72,138
1556350000,133570000,64460000,464090000,281530000,2500000000,38,18,68,124
1320670000,561140000,111630000,116050000,390510000,2500000000,41,24,77,142
1435280000,27850000,93900000,589640000,353330000,2500000000,40,21,73,134
790910000,18640000,37520000,893980000,758950000,2500000000,36,18,69,123
1440540000,15140000,97950000,460920000,485450000,2500000000,44,20,71,135
1029010000,7900000,59820000,765940000,637330000,2500000000,36,14,55,105
47090000,221370000,30710000,11240000,1863440000,2173850000,17,14,46,77
742610000,1296450000,75640000,141040000,244260000,2500000000,26,24,74,124
782390000,1180500000,275950000,61430000,199730000,2500000000,26,20,64,110
475190000,1434510000,78970000,168860000,342470000,2500000000,34,27,83,144
1189600000,525870000,20720000,407400000,356410000,2500000000,37,26,83,146
52710000,720500000,36260000,9830000,1464020000,2283320000,16,16,60,92
444480000,1770640000,24130000,56590000,204160000,2500000000,21,21,70,112
11790000,182630000,23750000,0,1332290000,1550460000,13,8,47,68
57420000,899590000,79170000,0,1271210000,2307390000,24,17,66,107
388400000,131720000,28800000,177790000,1773290000,2500000000,35,22,67,124
1580920000,483830000,75710000,171240000,188300000,2500000000,42,26,90,158
1369790000,540300000,41880000,162420000,385610000,2500000000,36,25,88,149
1647020000,496550000,61560000,236040000,58830000,2500000000,41,31,95,167
1817530000,71630000,75580000,96460000,438800000,2500000000,45,22,80,147
1484560000,336610000,141510000,351700000,185620000,2500000000,43,21,76,140
1661640000,321400000,37740000,138140000,341080000,2500000000,45,23,75,143
1396820000,644850000,81860000,314180000,62290000,2500000000,41,22,77,140
1599750000,477510000,92590000,169770000,160380000,2500000000,43,21,77,141
1467270000,20930000,48490000,300890000,662420000,2500000000,41,20,68,129
1342730000,58450000,26240000,729260000,343320000,2500000000,37,16,61,114
1828320000,6700000,34730000,296690000,333560000,2500000000,40,18,68,126
1582320000,216890000,66410000,472980000,161400000,2500000000,37,22,64,123
961620000,1077960000,43970000,201220000,215230000,2500000000,33,23,74,130
1135760000,877040000,33800000,208700000,244700000,2500000000,27,21,77,125
224830000,2106940000,41260000,65640000,61330000,2500000000,20,20,63,103
782150000,1364950000,37470000,165450000,149980000,2500000000,29,24,78,131
7720000,2010190000,44560000,36580000,400950000,2500000000,7,24,58,89
403880000,1936990000,33300000,64970000,60860000,2500000000,20,22,68,110
51410000,1741410000,27170000,86980000,593030000,2500000000,22,23,78,123
426820000,582430000,29660000,226070000,1235020000,2500000000,28,32,87,147
121000000,458690000,122790000,198440000,1599080000,2500000000,18,26,78,122
433000000,551640000,24110000,670300000,820950000,2500000000,26,25,70,121
1663290000,283000000,10420000,224710000,318580000,2500000000,32,16,60,108
1378660000,910360000,39410000,110220000,61350000,2500000000,36,20,75,131
1462770000,623880000,38960000,109190000,265200000,2500000000,34,22,78,134
715600000,1149360000,266300000,201790000,166950000,2500000000,35,24,83,142
1019260000,949540000,19470000,190080000,321650000,2500000000,21,18,70,109
1384560000,661670000,109170000,279190000,65410000,2500000000,38,19,77,134
1260210000,908490000,71560000,239940000,19800000,2500000000,36,22,81,139
795630000,1507300000,103860000,69560000,23650000,2500000000,34,27,90,151
835040000,1272270000,58080000,192930000,141680000,2500000000,35,30,95,160
1906750000,42220000,59600000,232370000,259060000,2500000000,41,18,68,127
1500950000,373980000,226090000,380630000,18350000,2500000000,40,18,66,124
1529900000,520150000,132710000,244960000,72280000,2500000000,40,20,65,125
997770000,1292530000,135020000,69100000,5580000,2500000000,40,21,81,142
386210000,1733650000,25860000,50320000,303960000,2500000000,19,19,62,100
67380000,810720000,84170000,40150000,1482220000,2484640000,15,20,53,88
152490000,1969450000,50330000,298280000,29450000,2500000000,13,18,50,81
189410000,1900740000,83310000,35920000,290620000,2500000000,11,18,41,70
445680000,289630000,25740000,57320000,1681630000,2500000000,20,19,51,90
634780000,448820000,80410000,289910000,1046080000,2500000000,22,22,78,122
1079590000,1087590000,24120000,202500000,106200000,2500000000,22,22,65,109
1629980000,328970000,6990000,425790000,108270000,2500000000,21,15,48,84
893110000,1476290000,36760000,31870000,61970000,2500000000,27,24,77,128
691840000,1386110000,58820000,120880000,242350000,2500000000,27,20,67,114
798000000,1039400000,71680000,211720000,379200000,2500000000,30,25,75,130
891540000,1242970000,60520000,149730000,155240000,2500000000,36,26,88,150
1152230000,919150000,41310000,161100000,226210000,2500000000,31,26,81,138
1026270000,1097670000,107340000,177010000,91710000,2500000000,33,25,86,144
641340000,1366070000,118780000,174700000,199110000,2500000000,29,20,77,126
620770000,1009200000,125320000,323200000,421510000,2500000000,28,32,94,154
889520000,1256440000,76780000,114580000,162680000,2500000000,31,23,80,134
630480000,1345450000,145090000,131410000,247570000,2500000000,36,38,92,166
735330000,1485160000,130030000,96380000,53100000,2500000000,33,21,74,128
307740000,1714920000,162720000,197450000,117170000,2500000000,25,28,78,131
639070000,1398610000,116460000,224670000,121190000,2500000000,25,23,69,117
560870000,1416850000,206130000,164120000,152030000,2500000000,37,36,85,158
327360000,600320000,40070000,150720000,1381530000,2500000000,30,20,73,123
955290000,320260000,29090000,328540000,866820000,2500000000,31,24,64,119
805290000,1455850000,17000000,159570000,62290000,2500000000,21,21,71,113
1476570000,564260000,19710000,344800000,94660000,2500000000,27,13,48,88
668050000,1506210000,43210000,124720000,157810000,2500000000,24,22,73,119
1101400000,1090920000,53960000,70790000,182930000,2500000000,31,24,76,131
429420000,1624920000,107260000,68770000,269630000,2500000000,26,30,84,140
770370000,1301200000,146210000,152170000,130050000,2500000000,27,25,80,132
400910000,1755300000,161380000,76410000,106000000,2500000000,30,33,92,155
740630000,962160000,150550000,328210000,318450000,2500000000,31,32,87,150
287830000,451000000,75510000,166490000,1519170000,2500000000,37,36,80,153
238330000,1041340000,67400000,245960000,906970000,2500000000,39,40,92,171
78040000,1141280000,241150000,68090000,971440000,2500000000,33,40,80,153
2500000,347710000,41620000,15630000,1695820000,2103280000,31,34,78,143
462810000,1839250000,67200000,118740000,12000000,2500000000,34,23,74,131
630830000,1011090000,116300000,602030000,139750000,2500000000,37,26,82,145
551650000,1623700000,99990000,184220000,40440000,2500000000,34,27,78,139
802430000,709150000,128100000,792530000,67790000,2500000000,36,23,77,136
1096310000,1015470000,71040000,281310000,35870000,2500000000,41,31,87,159
647160000,1515040000,107890000,198530000,31380000,2500000000,39,30,83,152
820950000,1173220000,73590000,409300000,22940000,2500000000,43,29,93,165
1529540000,216080000,62570000,582770000,109040000,2500000000,42,28,89,159
1233960000,607760000,147350000,362000000,148930000,2500000000,42,29,84,155
1105570000,870890000,82920000,383000000,57620000,2500000000,43,30,86,159
684710000,972890000,94040000,397410000,350950000,2500000000,42,31,87,160
917230000,1281200000,125200000,139850000,36520000,2500000000,40,29,91,160
421060000,1669120000,305900000,71110000,32810000,2500000000,40,26,80,146
270660000,1960760000,167000000,46030000,55550000,2500000000,36,27,80,143
685850000,1216160000,240860000,222830000,134300000,2500000000,39,25,78,142
1048590000,1083770000,104110000,203830000,59700000,2500000000,35,28,84,147
960260000,1035590000,138960000,247520000,117670000,2500000000,36,32,78,146
798090000,1330970000,106470000,206390000,58080000,2500000000,33,31,77,141
1135490000,833530000,86490000,323580000,120910000,2500000000,39,32,83,154
577550000,802270000,762100000,233010000,125070000,2500000000,38,33,89,160
367360000,1532350000,133540000,405570000,61180000,2500000000,36,32,82,150
623710000,1281760000,68480000,245190000,280860000,2500000000,39,34,90,163
323810000,1627330000,97510000,395660000,55690000,2500000000,35,36,86,157
780930000,1225410000,84770000,242330000,166560000,2500000000,35,32,82,149
89860000,122690000,21440000,52460000,2022750000,2309200000,35,34,80,149
424040000,838960000,46470000,105050000,1085480000,2500000000,40,38,87,165
17340000,402440000,26730000,23590000,1371580000,1841680000,30,30,69,129
984990000,847490000,103080000,496460000,67980000,2500000000,39,19,67,125
579430000,1431470000,226210000,229990000,32900000,2500000000,42,22,73,137
1233250000,908710000,61390000,282450000,14200000,2500000000,40,22,75,137
877040000,1055840000,138470000,387220000,41430000,2500000000,42,20,74,136
748530000,1358980000,82550000,232340000,77600000,2500000000,42,32,88,162
1159600000,675490000,39410000,492360000,133140000,2500000000,45,32,94,171
721890000,1501070000,90720000,159340000,26980000,2500000000,40,31,89,160
952120000,1071670000,121300000,226230000,128680000,2500000000,45,35,102,182
401740000,1808710000,177170000,39070000,73310000,2500000000,39,30,89,158
1131070000,1028600000,151340000,138510000,50480000,2500000000,40,27,85,152
514880000,1659470000,232530000,33570000,59550000,2500000000,38,29,83,150
686550000,1364310000,326320000,80950000,41870000,2500000000,39,28,89,156
759730000,1253020000,300100000,98150000,89000000,2500000000,41,30,83,154
975520000,826410000,202890000,337310000,157870000,2500000000,41,29,90,160
713860000,1272320000,151230000,142520000,220070000,2500000000,41,34,89,164
1044210000,792180000,168560000,392920000,102130000,2500000000,40,30,89,159
1245900000,768780000,136400000,228350000,120570000,2500000000,37,35,86,158
844830000,1011590000,166410000,201210000,275960000,2500000000,38,30,76,144
1417930000,728060000,101230000,144870000,107910000,2500000000,35,35,78,148
1166060000,742350000,156950000,177700000,256940000,2500000000,36,33,88,157
954360000,1083980000,102410000,236810000,122440000,2500000000,39,33,90,162
902660000,1085680000,349530000,102040000,60090000,2500000000,37,35,84,156
707290000,1409890000,57360000,236190000,89270000,2500000000,38,40,95,173
771820000,1320860000,70490000,299910000,36920000,2500000000,37,40,98,175
396810000,798920000,77110000,389590000,837570000,2500000000,33,36,82,151
470720000,1504650000,78370000,380160000,66100000,2500000000,37,34,92,163
481450000,414930000,32600000,237280000,1333740000,2500000000,40,43,93,176
940360000,802930000,146790000,382650000,227270000,2500000000,38,41,96,175
26910000,48260000,18610000,24240000,1262500000,1380520000,31,31,77,139
303340000,547180000,50950000,113160000,1273390000,2288020000,39,34,88,161
1175990000,1144690000,74990000,86610000,17720000,2500000000,40,23,77,140
1219550000,875910000,96130000,287930000,20480000,2500000000,42,19,74,135
508650000,1785710000,173250000,1190000,31200000,2500000000,34,22,81,137
1347340000,594400000,331510000,212150000,14600000,2500000000,40,24,77,141
744350000,1508520000,91670000,137380000,18080000,2500000000,38,28,83,149
846560000,1434700000,77620000,106950000,34170000,2500000000,42,29,89,160
778450000,1453120000,102580000,134790000,31060000,2500000000,36,29,81,146
645430000,1686730000,114130000,9540000,44170000,2500000000,37,28,93,158
552820000,1673560000,141960000,108290000,23370000,2500000000,39,32,89,160
625080000,1659810000,133670000,42290000,39150000,2500000000,40,32,90,162
736290000,1346200000,185260000,191540000,40710000,2500000000,43,32,98,173
649810000,1464810000,164710000,174420000,46250000,2500000000,41,33,91,165
1085010000,1115300000,100370000,96660000,102660000,2500000000,39,28,85,152
905390000,842290000,144710000,305430000,302180000,2500000000,41,29,90,160
606260000,1598190000,137560000,111190000,46800000,2500000000,37,33,89,159
913200000,1129700000,135220000,252830000,69050000,2500000000,42,27,89,158
1393090000,820680000,70240000,151000000,64990000,2500000000,36,30,85,151
1151740000,1010470000,94580000,156370000,86840000,2500000000,41,28,86,155
902510000,1176980000,63640000,286660000,70210000,2500000000,37,33,91,161
846610000,1254360000,93120000,197530000,108380000,2500000000,37,34,90,161
945420000,1242350000,34090000,212300000,65840000,2500000000,38,34,91,163
1232260000,850810000,61900000,287940000,67090000,2500000000,37,35,87,159
1491740000,638410000,22700000,217200000,129950000,2500000000,38,34,92,164
1191390000,1104440000,27410000,108040000,68720000,2500000000,37,30,90,157
748540000,1274120000,31660000,340170000,105510000,2500000000,37,29,80,146
711220000,1414790000,42450000,247920000,83620000,2500000000,39,33,88,160
1061200000,1163840000,39700000,204630000,30630000,2500000000,37,27,77,141
1221180000,927480000,38390000,131140000,181810000,2500000000,38,27,81,146
1036530000,1126700000,53910000,199650000,83210000,2500000000,38,31,86,155
447120000,467760000,16540000,166480000,1317640000,2415540000,38,32,88,158
1116890000,1135980000,38400000,139480000,69250000,2500000000,39,29,83,151
440050000,1820730000,173930000,34710000,30580000,2500000000,30,30,88,148
358990000,1586850000,331690000,37540000,184930000,2500000000,35,32,96,163
920690000,1328590000,140460000,30530000,79730000,2500000000,39,37,98,174
282480000,1784560000,263270000,22740000,146950000,2500000000,35,34,101,170
1047340000,1145170000,186330000,47660000,73500000,2500000000,37,26,85,148
335840000,1891350000,195580000,12320000,64910000,2500000000,43,34,102,179
604300000,1546570000,240410000,50210000,58510000,2500000000,40,34,95,169
788690000,1370670000,172920000,139530000,28190000,2500000000,40,36,102,178
987820000,1037720000,69920000,273120000,131420000,2500000000,43,27,84,154
901640000,1197400000,152310000,202350000,46300000,2500000000,40,29,86,155
609910000,1508790000,147880000,155090000,78330000,2500000000,41,27,89,157
835290000,974730000,108030000,465660000,116290000,2500000000,42,31,99,172
489270000,1579190000,261770000,124760000,45010000,2500000000,36,35,93,164
397580000,1915600000,130830000,32810000,23180000,2500000000,35,26,80,141
736620000,1396260000,116710000,218110000,32300000,2500000000,38,34,91,163
671700000,1501820000,130550000,127640000,68290000,2500000000,39,31,89,159
473430000,1678280000,92880000,216220000,39190000,2500000000,37,39,95,171
559710000,1607430000,99510000,191900000,41450000,2500000000,39,33,88,160
434450000,1771360000,88620000,189430000,16140000,2500000000,36,37,91,164
722570000,1387060000,112720000,212880000,64770000,2500000000,39,34,93,166
810550000,1250830000,57430000,344070000,37120000,2500000000,37,37,91,165
684970000,1426680000,222430000,112440000,53480000,2500000000,37,34,86,157
498470000,1552870000,84390000,294530000,69740000,2500000000,34,32,89,155
431960000,1870130000,65420000,65920000,66570000,2500000000,35,29,79,143
1347760000,891710000,25850000,128340000,106340000,2500000000,37,28,79,144
1121690000,1088930000,31740000,153050000,104590000,2500000000,36,31,86,153
1473270000,712420000,26630000,169500000,118180000,2500000000,40,34,86,160
653100000,1627380000,37190000,117800000,64530000,2500000000,37,33,93,163
506120000,1707090000,223070000,10360000,53360000,2500000000,34,28,84,146
63070000,2200120000,189240000,7330000,40240000,2500000000,29,31,88,148
155710000,508210000,168170000,9380000,1647820000,2489290000,33,29,72,134
939720000,672550000,99320000,48650000,739760000,2500000000,41,34,81,156
810540000,1058520000,145860000,75850000,409230000,2500000000,39,37,86,162
789060000,240560000,202430000,28040000,1239910000,2500000000,39,35,81,155
69880000,224830000,33070000,26410000,1839350000,2193540000,37,35,84,156
1942520000,275580000,64950000,16790000,200160000,2500000000,38,30,74,142
1903880000,394760000,28920000,9930000,162510000,2500000000,40,31,74,145
525120000,1269920000,40100000,12750000,652110000,2500000000,37,32,80,149
1669220000,560640000,57080000,29200000,183860000,2500000000,38,31,72,141
1654110000,323370000,25640000,7820000,489060000,2500000000,35,29,74,138
578970000,216530000,13930000,1840000,1688730000,2500000000,36,29,71,136
2048220000,74000000,9040000,0,368740000,2500000000,36,23,65,124
1823980000,201250000,24110000,2680000,447980000,2500000000,36,26,72,134
1599500000,12450000,14240000,540000,873270000,2500000000,39,23,65,127
1756030000,20230000,3480000,0,720260000,2500000000,38,21,65,124
1157870000,15480000,8540000,690000,1317420000,2500000000,42,28,79,149
613260000,10970000,1320000,21070000,1853380000,2500000000,35,24,65,124
827840000,7620000,7530000,42000000,1615010000,2500000000,37,27,67,131
1936070000,233170000,33420000,20260000,277080000,2500000000,38,30,78,146
1563460000,598690000,89480000,114040000,134330000,2500000000,40,39,81,160
1815990000,232420000,19710000,24460000,407420000,2500000000,36,32,78,146
1233130000,380890000,76150000,67360000,742470000,2500000000,41,39,92,172
1974630000,209110000,49120000,10010000,257130000,2500000000,35,31,79,145
1711250000,241290000,45710000,16190000,485560000,2500000000,37,34,80,151
1812470000,355850000,46920000,35120000,249640000,2500000000,35,28,72,135
1848180000,238120000,52010000,16110000,345580000,2500000000,37,30,75,142
1062240000,1111890000,61110000,90380000,174380000,2500000000,34,36,82,152
1498710000,653540000,49130000,62020000,236600000,2500000000,37,30,74,141
703010000,518140000,38440000,19620000,1220790000,2500000000,36,36,83,155
1258270000,365710000,52250000,41750000,782020000,2500000000,36,27,74,137
673120000,290640000,75710000,6500000,1454030000,2500000000,34,33,77,144
425450000,230580000,18300000,3280000,1822390000,2500000000,34,31,76,141
1670410000,317630000,58000000,8460000,445500000,2500000000,36,32,77,145
1515300000,280200000,22380000,8170000,673950000,2500000000,37,33,77,147
1836590000,60790000,13880000,800000,587940000,2500000000,36,22,67,125
1791100000,192840000,17110000,5510000,493440000,2500000000,35,28,72,135
1839410000,13260000,8020000,990000,638320000,2500000000,36,22,69,127
1799030000,39780000,27310000,1810000,632070000,2500000000,37,23,67,127
1658500000,32800000,20240000,3590000,784870000,2500000000,37,22,68,127
1402390000,33120000,16210000,2880000,1045400000,2500000000,38,21,66,125
1691520000,64370000,40490000,8330000,695290000,2500000000,39,29,75,143
1197130000,4840000,4270000,1170000,1292590000,2500000000,38,22,66,126
1390800000,1700000,3790000,310000,1103400000,2500000000,36,22,65,123
1466380000,23720000,8960000,1930000,999010000,2500000000,37,22,67,126
1511140000,650000,800000,0,987410000,2500000000,37,20,66,123
1051080000,2090000,810000,30940000,1415080000,2500000000,39,23,67,129
1480860000,10690000,8570000,2550000,997330000,2500000000,39,25,67,131
1464460000,161120000,7300000,740000,866380000,2500000000,37,27,69,133
1414800000,22910000,7300000,2360000,1052630000,2500000000,36,22,66,124
1510190000,57460000,11360000,10200000,910790000,2500000000,39,29,71,139
2087810000,139460000,24110000,12460000,236160000,2500000000,36,30,77,143
738990000,174080000,44400000,31980000,1510480000,2499930000,40,36,89,165
183480000,396900000,50310000,154120000,1713760000,2498570000,40,37,96,173
1904130000,262440000,37400000,23180000,272850000,2500000000,35,28,71,134
2094550000,105140000,18030000,17500000,264780000,2500000000,35,29,75,139
1813840000,180980000,24500000,17260000,463420000,2500000000,38,33,86,157
1504440000,194180000,36490000,12580000,752310000,2500000000,38,33,86,157
1000500000,1078880000,98400000,53320000,268900000,2500000000,37,32,78,147
1764510000,207740000,15870000,41250000,470630000,2500000000,35,28,73,136
908960000,479080000,14930000,21290000,1075740000,2500000000,38,36,88,162
999790000,890860000,84020000,18720000,506610000,2500000000,37,33,81,151
1785880000,340310000,33770000,23000000,317040000,2500000000,35,30,75,140
1134820000,761400000,80570000,21760000,501450000,2500000000,33,31,78,142
1514610000,493190000,42670000,18560000,430970000,2500000000,36,30,76,142
1720050000,198690000,53390000,2100000,525770000,2500000000,37,29,75,141
1759840000,207740000,23290000,2930000,506200000,2500000000,38,27,77,142
1627540000,422160000,33940000,8890000,407470000,2500000000,41,28,73,142
1301830000,733580000,99120000,17820000,347650000,2500000000,38,36,80,154
1795700000,43210000,9600000,4910000,646580000,2500000000,38,23,72,133
1820550000,155420000,20260000,1940000,501830000,2500000000,36,27,76,139
1865070000,154500000,39700000,4770000,435960000,2500000000,36,25,71,132
1772620000,36530000,5590000,590000,684670000,2500000000,38,24,74,136
1788690000,37080000,8740000,1100000,664390000,2500000000,39,27,79,145
1621970000,95290000,17230000,3110000,762400000,2500000000,37,27,77,141
1803090000,212870000,25530000,2180000,456330000,2500000000,37,28,79,144
1704720000,25060000,4350000,820000,765050000,2500000000,38,20,68,126
1533930000,31010000,5860000,1950000,927250000,2500000000,38,24,71,133
1655810000,51550000,6530000,3710000,782400000,2500000000,38,20,72,130
1736580000,83900000,8900000,1010000,669610000,2500000000,38,22,72,132
1353770000,39850000,7120000,16670000,1082590000,2500000000,38,22,67,127
1566190000,45420000,3050000,4470000,880870000,2500000000,38,22,69,129
1597610000,36130000,5400000,4370000,856490000,2500000000,39,25,70,134
1621320000,64840000,3590000,3140000,807110000,2500000000,39,24,75,138
104540000,80390000,4660000,32040000,2263010000,2484640000,31,38,84,153
1171320000,510830000,48690000,24260000,744900000,2500000000,34,31,77,142
1138680000,583190000,55730000,14060000,708340000,2500000000,36,33,86,155
932960000,314560000,611670000,21830000,618980000,2500000000,38,34,82,154
364040000,114280000,21400000,6990000,1922770000,2429480000,36,31,87,154
1466160000,537450000,25780000,16300000,454310000,2500000000,40,32,81,153
967870000,1086690000,99250000,44110000,302080000,2500000000,37,33,79,149
452690000,14490000,32120000,1340000,1727720000,2228360000,37,33,85,155
1150010000,104200000,73650000,12720000,1159420000,2500000000,42,36,86,164
845850000,89510000,10660000,320000,1553660000,2500000000,36,30,80,146
473020000,43130000,22320000,5840000,1916220000,2460530000,36,30,83,149
1739860000,94600000,30620000,1200000,633720000,2500000000,38,30,76,144
1234750000,180650000,87910000,5580000,991110000,2500000000,43,37,89,169
1524840000,18740000,1870000,3510000,951040000,2500000000,38,23,73,134
1784670000,105810000,14900000,2450000,592170000,2500000000,38,24,73,135
773040000,105850000,2520000,0,1618590000,2500000000,33,21,52,106
769470000,80910000,1140000,0,1648480000,2500000000,36,21,61,118
315160000,120480000,6860000,0,2057500000,2500000000,20,27,64,111
648070000,70510000,1280000,0,1780140000,2500000000,26,20,56,102
171640000,112140000,6450000,640000,2209130000,2500000000,21,27,67,115
764820000,22700000,1470000,2900000,1708110000,2500000000,32,26,62,120
511310000,13540000,310000,6240000,1968600000,2500000000,33,22,67,122
1052880000,5260000,1600000,58930000,1381330000,2500000000,34,26,62,122
1220820000,4500000,50000,6120000,1268510000,2500000000,35,26,66,127
787050000,31470000,890000,0,1680590000,2500000000,24,11,44,79
821970000,21260000,1410000,26450000,1628910000,2500000000,30,21,58,109
499160000,6270000,1340000,59200000,1934030000,2500000000,33,23,60,116
317080000,46520000,0,0,2136400000,2500000000,21,22,61,104
784940000,143330000,11880000,0,1559850000,2500000000,30,30,74,134
643610000,29570000,16630000,0,1810190000,2500000000,36,34,75,145
171270000,32040000,1850000,0,2116380000,2321540000,26,25,68,119
268340000,56470000,20420000,460000,2154310000,2500000000,23,30,70,123
562980000,54830000,1990000,0,1880200000,2500000000,28,23,65,116
1356410000,8100000,560000,6750000,1128180000,2500000000,38,26,68,132
1413540000,30410000,1390000,8340000,1046320000,2500000000,37,21,64,122
1274440000,23140000,4200000,9340000,1188880000,2500000000,38,21,73,132
1429480000,24440000,3730000,7080000,1035270000,2500000000,38,23,73,134
1258690000,3950000,4610000,23600000,1209150000,2500000000,35,28,68,131
1426130000,3350000,2470000,20980000,1047070000,2500000000,36,28,66,130
1690200000,6840000,910000,1130000,800920000,2500000000,38,25,71,134
1399610000,4280000,2340000,0,1093770000,2500000000,39,23,71,133
148460000,1660000,0,44620000,2305260000,2500000000,21,26,58,105
354140000,470000,0,148960000,1996430000,2500000000,25,28,63,116
1105960000,0,0,18660000,1375380000,2500000000,31,30,63,124
611390000,28410000,4800000,18480000,1836920000,2500000000,30,29,74,133
483610000,30130000,2650000,0,1983610000,2500000000,21,19,53,93
675420000,60090000,960000,0,1763530000,2500000000,29,21,60,110
622240000,48290000,13810000,5820000,1809840000,2500000000,25,26,60,111
453710000,37060000,1620000,0,2007610000,2500000000,20,27,61,108
762160000,127330000,15400000,0,1595110000,2500000000,24,27,61,112
1234010000,16100000,0,1490000,1248400000,2500000000,37,22,70,129
1414330000,19920000,4290000,850000,1060610000,2500000000,38,23,73,134
1359360000,19000000,8330000,2390000,1110920000,2500000000,38,22,69,129
259890000,0,620000,67930000,2171560000,2500000000,26,23,55,104
982890000,300000,0,25850000,1490960000,2500000000,33,30,62,125
795250000,71440000,7240000,27060000,1599010000,2500000000,12,17,51,80
34950000,283470000,6790000,68270000,2106520000,2500000000,12,16,50,78
100620000,493410000,30310000,196300000,1679360000,2500000000,25,30,75,130
422240000,724990000,45620000,340550000,966600000,2500000000,29,27,85,141
39840000,691870000,37510000,141610000,1589170000,2500000000,25,35,90,150
1196180000,286930000,9530000,250500000,756860000,2500000000,40,25,77,142
56600000,570090000,6030000,14170000,1853110000,2500000000,11,21,55,87
11900000,922240000,27500000,0,1538360000,2500000000,7,17,46,70
